lon,lat
3.724354,50.839835
3.603862,50.846326
3.881428,50.836861
3.599719,50.849952
3.968182,50.8401
3.840853,50.839794
3.599434,50.849591
3.934212,50.845965
4.026417,50.827621
3.794101,50.83408
3.925689,50.849016
3.74436,50.830906
3.628928,50.840264
3.811988,50.828587
3.617536,50.843409
3.604594,50.84617
3.725041,50.83838
4.035054,50.824368
3.781755,50.836646
3.838965,50.838366
4.018337,50.834453
3.888636,50.839251
3.608278,50.84526
3.80329,50.830277
3.724723,50.838658
3.903036,50.841221
3.867073,50.836273
3.93943,50.840917
3.99047,50.839116
3.769896,50.833826
3.979548,50.838717
3.733151,50.832611
3.818416,50.828364
3.951018,50.841428
3.908386,50.844808
3.857624,50.838936
3.63202,50.840419
3.616056,50.845859
3.794698,50.833852
3.953772,50.841914
3.811863,50.828587
3.793791,50.834065
3.806733,50.829646
3.693201,50.839561
3.670713,50.843193
3.705148,50.839183
3.624847,50.839499
3.738189,50.831283
3.66035,50.84334
4.029615,50.826045
3.784026,50.836482
3.981737,50.8388
3.703104,50.839986
4.018637,50.833638
3.969996,50.838743
3.940083,50.840532
3.607411,50.84497
3.681742,50.838432
3.834302,50.835657
3.938945,50.841272
3.76436,50.833561
3.765897,50.833904
3.99853,50.838543
3.888658,50.839326
3.94092,50.840328
3.983913,50.839128
4.018673,50.833893
3.880698,50.836508
3.607994,50.845182
3.825166,50.830473
3.827731,50.832026
3.934891,50.845166
4.025441,50.828034
3.904912,50.842804
3.604888,50.846092
3.726895,50.837328
3.908357,50.844755
3.652414,50.843148
3.835153,50.8361
4.008116,50.836583
3.906615,50.84436
3.969554,50.838798
3.887615,50.839302
3.802597,50.830755
3.963238,50.840538
4.037861,50.824264
3.827743,50.825732
4.007544,50.837077
3.862704,50.837269
3.836799,50.836982
3.66108,50.843529
3.880443,50.836475
3.718511,50.84029
4.021887,50.830476
3.976501,50.838876
4.035325,50.824283
3.719938,50.840006
3.906322,50.843827
3.718884,50.840252
4.017332,50.836127
3.830046,50.832577
3.777593,50.834096
3.66965,50.843259
3.650255,50.843172
3.954199,50.842135
3.598816,50.849229
3.888697,50.839573
4.029961,50.825929
3.613382,50.846588
3.687572,50.837468
3.716423,50.840081
3.730774,50.833914
4.037323,50.824183
3.822475,50.827127
3.763296,50.833457
3.732,50.833173
3.915162,50.847834
3.788507,50.835929
3.953198,50.841601
3.848008,50.840074
3.804907,50.828911
4.027228,50.827317
4.011636,50.836539
3.9674,50.840384
3.60751,50.84505
3.714839,50.839549
3.969068,50.839046
3.972488,50.838476
3.768907,50.833785
3.630275,50.840342
3.871804,50.835403
4.036804,50.824279
3.95609,50.841708
3.773712,50.833779
3.858956,50.838828
3.945178,50.840422
3.951373,50.841476
3.970505,50.838571
3.798202,50.832472
3.687326,50.837455
3.601563,50.846608
3.634246,50.8407
3.906491,50.843944
3.677252,50.84008
4.008576,50.836066
3.912865,50.847242
4.008669,50.836065
4.019283,50.832975
3.7302,50.834429
3.771159,50.834104
3.674758,50.840942
3.611497,50.845332
3.717181,50.840183
3.812301,50.82863
3.598933,50.849149
3.818978,50.828314
3.888609,50.840219
3.811737,50.828602
3.928017,50.848892
3.81273,50.828717
3.606214,50.845396
3.816651,50.828443
3.79749,50.832776
3.819896,50.828272
3.924541,50.848903
3.809933,50.829304
3.963982,50.840418
3.827749,50.825671
3.930415,50.848418
3.94031,50.840578
3.857355,50.838894
3.891473,50.840592
4.023965,50.828834
3.826737,50.829031
3.937144,50.843563
3.761949,50.833706
4.009339,50.836487
3.653397,50.843371
3.928536,50.848942
3.704644,50.83928
3.779127,50.835987
3.688315,50.837959
3.861629,50.837579
3.949652,50.840991
3.905908,50.84365
3.61419,50.846166
3.798334,50.832471
4.025321,50.828088
3.912019,50.84682
3.645906,50.843363
4.008233,50.836485
3.808117,50.829873
3.740942,50.831415
3.830692,50.833314
3.66069,50.84331
3.764261,50.833552
4.018898,50.833518
3.744778,50.830981
3.781395,50.836701
3.720489,50.839901
3.78985,50.835531
3.991671,50.839326
3.724516,50.839011
4.017918,50.835148
3.961256,50.840844
3.844908,50.840109
3.687974,50.837618
3.607001,50.844972
3.643173,50.842931
3.641391,50.842634
4.040162,50.824375
3.736542,50.830965
3.726477,50.837605
3.774292,50.833692
3.627194,50.840072
3.651116,50.84313
3.945668,50.840438
3.788088,50.836045
3.904199,50.841783
3.779474,50.836356
3.938209,50.842578
3.686991,50.837344
4.025105,50.828256
3.851208,50.839968
3.987419,50.838104
3.807272,50.829819
3.731394,50.833618
3.784707,50.836446
4.02669,50.82748
3.940766,50.840494
3.633482,50.840657
3.905137,50.842095
3.602,50.8459
3.743397,50.830886
3.981303,50.839123
3.767299,50.833882
3.600842,50.847557
4.032203,50.82527
3.693726,50.839546
3.640784,50.842456
3.603694,50.846305
3.654561,50.843372
3.959976,50.841028
3.930641,50.847727
3.997098,50.838623
3.897911,50.840667
3.794297,50.834028
3.632258,50.840447
3.644071,50.843153
3.955165,50.841579
3.820221,50.828218
3.871549,50.835315
3.720723,50.839892
3.64978,50.84321
3.780044,50.836634
4.020707,50.831055
3.933741,50.846461
3.670184,50.84328
3.799545,50.832348
4.034509,50.824568
3.715899,50.83993
3.930478,50.848271
3.984257,50.839195
3.614623,50.846597
3.79097,50.83473
3.938803,50.841473
4.02017,50.830865
3.668253,50.843174
4.012433,50.836525
4.031103,50.825596
3.923308,50.848817
3.662523,50.843766
3.850932,50.840015
3.634433,50.840744
4.0226,50.829847
3.888605,50.840114
3.954607,50.842118
3.639526,50.842158
3.8088,50.829747
3.705749,50.8391
3.704315,50.839344
3.866753,50.836349
3.663995,50.8435
4.020485,50.831188
3.629404,50.840309
3.828067,50.832127
3.889853,50.840648
3.932098,50.846372
3.836102,50.83652
3.90483,50.843685
4.028656,50.826529
4.007196,50.837326
3.935486,50.844623
3.737103,50.831049
4.028474,50.826649
3.648195,50.843549
3.722991,50.84035
3.702373,50.840374
3.688281,50.837916
3.661251,50.843707
3.601479,50.84678
3.82767,50.825348
3.935272,50.8448
3.637793,50.841917
3.662972,50.843861
3.907147,50.844529
4.020984,50.830685
3.95435,50.842192
3.726717,50.837456
3.669902,50.843286
4.017169,50.836354
4.018712,50.833539
3.707177,50.839148
3.779271,50.836231
3.859414,50.838638
4.020781,50.830908
3.859185,50.838745
3.852407,50.839419
3.598884,50.849292
3.640514,50.842402
3.790807,50.834804
3.969226,50.838921
3.914811,50.847824
3.734605,50.832
3.678163,50.839505
3.752241,50.832783
3.753224,50.832898
3.967995,50.840214
3.950108,50.841143
3.867211,50.836242
3.798689,50.832621
3.986429,50.839108
3.633303,50.840638
3.766304,50.833943
3.601848,50.846146
3.878384,50.836253
4.021063,50.830635
3.752023,50.832718
3.888347,50.839291
3.864535,50.836991
3.719209,50.840195
3.906506,50.844295
3.609458,50.845534
3.73738,50.831097
3.791673,50.834543
3.838837,50.838317
3.807924,50.829882
4.019616,50.831737
3.775296,50.833509
4.015827,50.836312
3.865181,50.836852
3.904794,50.843222
3.724863,50.83852
3.931063,50.846654
3.762969,50.833473
3.80243,50.830849
3.873305,50.835899
3.700683,50.840369
3.884282,50.838486
3.827437,50.827732
3.971488,50.83793
3.638719,50.842026
3.750949,50.832353
3.99217,50.839279
3.800111,50.831995
3.65878,50.84356
3.771338,50.834106
3.73939,50.831417
3.939173,50.841107
3.793122,50.833936
3.794599,50.833895
3.910726,50.846462
3.816934,50.828457
3.966957,50.840407
4.017106,50.836407
3.811559,50.828644
3.964482,50.840353
4.022884,50.829462
3.936853,50.843683
3.754867,50.832945
3.967798,50.84029
4.007446,50.837175
3.880995,50.836605
3.798959,50.832806
3.642234,50.842739
3.98318,50.838991
3.67156,50.842759
4.024918,50.828349
4.009969,50.836683
4.036644,50.82429
3.988614,50.838496
3.693368,50.839539
3.826986,50.828734
3.867585,50.836156
3.676293,50.840404
3.885627,50.839008
3.770877,50.834064
4.02127,50.830616
3.755298,50.832988
3.701991,50.840474
3.815472,50.828482
3.826082,50.825907
3.670488,50.84324
3.759367,50.833532
3.900566,50.841033
3.882262,50.837275
3.968846,50.839286
3.876021,50.835862
3.933663,50.846477
3.824531,50.831384
3.887989,50.839315
3.905089,50.842029
3.915798,50.847735
3.898519,50.840748
4.037498,50.824175
3.830121,50.832845
3.831809,50.834058
3.833694,50.835338
3.661617,50.843801
3.933801,50.846449
3.6879,50.837579
3.917051,50.848029
3.873449,50.8359
3.955276,50.841559
4.001844,50.838378
3.906056,50.843689
3.838279,50.837818
3.941093,50.840142
3.741801,50.831255
3.617603,50.844987
4.033951,50.82475
3.731885,50.833174
3.752784,50.832873
3.967191,50.840406
3.905391,50.843595
3.769553,50.833797
3.661303,50.843754
3.739862,50.831452
4.035513,50.824256
3.61255,50.846124
3.854374,50.838834
3.942207,50.840185
3.645997,50.843306
3.653026,50.843316
3.757566,50.833379
3.838491,50.83795
3.605755,50.845633
3.851482,50.839889
3.614818,50.846537
3.804695,50.8292
3.691618,50.840471
3.609211,50.845509
3.668995,50.843145
3.61697,50.844056
3.829025,50.832404
3.73185,50.833533
3.933095,50.846514
3.841714,50.840123
3.831127,50.833584
4.039674,50.824803
3.657182,50.843438
4.017498,50.835837
3.824823,50.830847
4.026497,50.827558
3.749878,50.832091
3.762251,50.833712
3.853429,50.839025
3.975888,50.838902
3.970887,50.838381
3.987169,50.838198
3.85579,50.838674
3.839237,50.838529
3.927515,50.848863
3.636845,50.841704
3.997412,50.838592
3.78991,50.835467
3.598959,50.849131
3.759652,50.833553
3.972857,50.838639
3.888686,50.840556
3.940235,50.840566
3.690519,50.839859
3.971366,50.838027
3.940998,50.840192
3.841019,50.839901
3.714551,50.839466
3.970622,50.838527
3.866552,50.836395
3.686278,50.837057
3.82717,50.828434
3.997916,50.838544
3.660816,50.843315
3.6,50.848313
3.908364,50.844879
3.827274,50.825536
3.762564,50.833618
3.940581,50.840567
4.039388,50.825046
3.888692,50.840443
3.721078,50.839927
3.827878,50.825329
3.965054,50.840313
3.778956,50.835557
3.924263,50.848882
3.941927,50.840145
3.78757,50.836145
3.856557,50.838714
3.782056,50.836629
3.832781,50.834769
3.70439,50.839306
3.724273,50.839988
3.673646,50.841395
3.826988,50.831835
3.90831,50.844722
3.817378,50.828457
3.796122,50.833287
3.907915,50.846028
3.683171,50.838008
3.943091,50.840479
3.954508,50.84217
4.027612,50.827232
3.828624,50.832332
3.727582,50.836728
3.813217,50.828788
3.602746,50.846062
3.812218,50.828612
4.020208,50.831139
3.625626,50.839583
3.863008,50.837195
3.792044,50.834435
4.013364,50.836532
3.604069,50.846297
3.98223,50.838772
3.682028,50.838361
3.884865,50.838795
3.793005,50.833962
3.623748,50.840412
3.673202,50.841635
3.724052,50.840325
3.800903,50.831574
3.979173,50.838701
3.613885,50.846944
4.027457,50.827304
3.924368,50.84889
3.671162,50.843021
3.798505,50.832521
3.851757,50.839778
4.018788,50.833515
3.648323,50.84354
3.602325,50.845971
3.869036,50.835843
4.004755,50.838052
3.716009,50.839967
4.007848,50.836793
3.621753,50.841425
3.601409,50.846862
3.723871,50.840525
3.636676,50.841648
4.020772,50.831271
3.634092,50.840677
3.713677,50.839399
3.731167,50.833689
3.784521,50.836446
3.969394,50.838834
3.776626,50.833252
3.850552,50.840037
3.7244,50.839653
3.601957,50.845986
3.756397,50.833171
3.820072,50.828258
3.94278,50.840404
3.620024,50.842295
3.613757,50.847032
3.860821,50.837844
3.750582,50.83225
3.722799,50.840306
4.017602,50.835662
3.939771,50.840419
4.01876,50.833752
3.905041,50.843627
4.018645,50.833601
3.865921,50.836636
3.827689,50.825322
3.875119,50.835795
3.984897,50.839375
3.686213,50.837042
3.944624,50.840425
3.80764,50.829865
3.724627,50.83879
3.871245,50.83535
3.695452,50.839751
3.955876,50.841713
