lon,lat
5.756453,50.884751
5.970248,50.882666
5.932084,50.887348
5.95138,50.888769
5.813689,50.871597
5.812567,50.871527
5.951235,50.888809
5.864274,50.867901
5.751919,50.885833
5.862557,50.867691
5.869097,50.868692
5.755296,50.884878
5.779766,50.876305
5.979432,50.881315
5.971517,50.879492
5.97414,50.879833
5.936779,50.889336
5.983388,50.883275
5.796714,50.872215
5.96971,50.88334
5.859399,50.867637
5.831354,50.869568
5.931912,50.887382
5.793726,50.872739
5.940425,50.888555
5.827527,50.871055
5.938053,50.889775
5.904996,50.880996
5.881935,50.876045
5.899557,50.879021
5.853812,50.868592
5.871156,50.871113
5.95017,50.88966
5.884318,50.87721
5.797258,50.872137
5.969145,50.8834
5.827646,50.870968
5.836167,50.867372
5.823716,50.87096
5.813848,50.871651
5.777826,50.876917
5.796236,50.872272
5.792866,50.872901
5.856976,50.867956
5.903936,50.88046
5.87871,50.87462
5.829933,50.870164
5.830521,50.869916
5.939043,50.8894
5.883926,50.876739
5.786684,50.874156
5.759583,50.8842
5.881419,50.875825
5.920748,50.883675
5.88363,50.876525
5.913259,50.88354
5.751977,50.885819
5.832504,50.869019
5.773113,50.877879
5.879539,50.875282
5.958962,50.887034
5.868045,50.868419
5.980871,50.882287
5.813966,50.871618
5.940033,50.888561
5.816,50.87147
5.938602,50.88942
5.87788,50.87419
5.819827,50.871647
5.900298,50.879095
5.968669,50.883651
5.96821,50.883897
5.918118,50.884675
5.811601,50.871741
5.958531,50.887288
5.871893,50.871599
5.949063,50.890175
5.883778,50.876621
5.858492,50.867929
5.917054,50.885126
5.97925,50.881222
5.855135,50.867883
5.9709,50.880022
5.785232,50.874552
5.949122,50.889982
5.895334,50.87868
5.978528,50.88095
5.903209,50.879876
5.757726,50.884542
5.976975,50.880611
5.920577,50.88386
5.952008,50.888444
5.906259,50.881348
5.976871,50.880583
5.813663,50.871539
5.917672,50.885094
5.843047,50.867864
5.825765,50.870991
5.970621,50.881584
5.866423,50.86819
5.904037,50.88055
5.860039,50.867558
5.886068,50.877775
5.76422,50.882308
5.810118,50.872018
5.907881,50.881818
5.940625,50.888423
5.840817,50.867716
5.910565,50.882671
5.950029,50.889032
5.760915,50.88384
5.755651,50.884839
5.915339,50.884246
5.980303,50.882032
5.814187,50.871465
5.884045,50.877584
5.759124,50.884313
5.844797,50.86813
5.957196,50.886687
5.929898,50.886718
5.9689,50.88348
5.977701,50.88081
5.884325,50.877058
5.956348,50.886291
5.751929,50.88518
5.904712,50.880917
5.965829,50.884506
5.752322,50.885606
5.81523,50.871365
5.933075,50.887787
5.832607,50.868953
5.878953,50.874798
5.813756,50.871637
5.881066,50.875715
5.982502,50.882942
5.965085,50.884991
5.843778,50.868021
5.970916,50.880243
5.959571,50.885943
5.950212,50.889414
5.971385,50.879671
5.804618,50.871862
5.754422,50.884977
5.916046,50.884594
5.773502,50.877852
5.950075,50.889744
5.970348,50.882523
5.827558,50.871017
5.833449,50.868408
5.959352,50.88608
5.8536,50.86869
5.813567,50.871452
5.956034,50.886376
5.876086,50.873657
5.85586,50.86802
5.860897,50.867554
5.836047,50.867292
5.835307,50.867462
5.970899,50.880646
5.780095,50.876221
5.849693,50.868755
5.767084,50.880906
5.752158,50.885814
5.815594,50.871408
5.85821,50.867956
5.769307,50.879701
5.87941,50.87516
5.907741,50.881775
5.929225,50.886482
5.917705,50.884908
5.853073,50.868821
5.881245,50.875759
5.956061,50.886093
5.752164,50.885759
5.837638,50.867126
5.842618,50.867792
5.832411,50.869079
5.777981,50.876857
5.803526,50.871838
5.818018,50.87169
5.977089,50.880643
5.841836,50.867744
5.784835,50.874664
5.760109,50.884046
5.876273,50.873791
5.870883,50.870865
5.801435,50.871806
5.860658,50.867545
5.978767,50.881031
5.855538,50.867972
5.856193,50.868014
5.809191,50.872126
5.778719,50.876519
5.887991,50.878094
5.776533,50.877536
5.778404,50.876608
5.920352,50.883993
5.791175,50.873228
5.835442,50.867353
5.895796,50.878695
5.95561,50.88672
5.930925,50.887037
5.964378,50.885599
5.814801,50.871355
5.942858,50.888803
5.950226,50.889505
5.88223,50.876151
5.805854,50.871939
5.973699,50.879837
5.832825,50.868813
5.859102,50.867738
5.78319,50.87514
5.781372,50.875728
5.941033,50.888106
5.959309,50.886141
5.956074,50.886237
5.969469,50.883186
5.858852,50.867837
5.836771,50.867028
5.765657,50.881609
5.966766,50.884901
5.964747,50.885365
5.839809,50.867602
5.831396,50.86955
5.88041,50.875599
5.835148,50.867547
5.854844,50.867938
5.809495,50.872103
5.753153,50.885022
5.939004,50.88942
5.970602,50.881831
5.767314,50.880767
5.963373,50.885824
5.959832,50.885905
5.957052,50.886623
5.971987,50.879539
5.941104,50.888082
5.967756,50.884189
5.75352,50.885023
5.955937,50.886471
5.959314,50.886218
5.87888,50.87474
5.938092,50.889778
5.900884,50.879202
5.782514,50.875348
5.883131,50.876328
5.965909,50.884461
5.963702,50.885809
5.932682,50.887598
5.783484,50.875048
5.886499,50.877913
5.959373,50.886605
5.819226,50.871664
5.852069,50.868872
5.88472,50.87757
5.98053,50.882151
5.956046,50.88634
5.970955,50.879956
5.95021,50.88959
5.959317,50.886722
5.834663,50.867773
5.795084,50.872469
5.8338,50.86813
5.758265,50.884468
5.834058,50.867926
5.806884,50.872026
5.83482,50.867664
5.870686,50.870652
5.970015,50.883063
5.926975,50.885573
5.857566,50.867967
5.832185,50.869219
5.927356,50.885716
5.88611,50.877781
5.833958,50.867979
5.970705,50.882182
5.929979,50.886732
5.824149,50.870847
5.775685,50.877781
5.751985,50.885317
5.874113,50.872692
5.763735,50.882585
5.959883,50.885846
5.875583,50.873429
5.97136,50.879721
5.839378,50.86753
5.788345,50.873762
5.940343,50.888581
5.88514,50.877624
5.756499,50.884726
5.942519,50.888624
5.938499,50.889461
5.836965,50.866996
5.92097,50.883424
5.888883,50.878173
5.973308,50.879785
5.831917,50.869352
5.980291,50.882004
5.928952,50.886352
5.896258,50.878737
5.928024,50.885984
5.886228,50.877798
5.898997,50.878992
5.979609,50.881431
5.766122,50.88147
5.961853,50.88576
5.950093,50.889212
5.752103,50.885476
5.872406,50.871876
5.951497,50.888708
5.87722,50.87395
5.980494,50.882152
5.920887,50.883518
5.944901,50.889288
5.959932,50.88577
5.964608,50.885471
5.835856,50.867132
5.963998,50.885742
5.752268,50.88562
5.914871,50.884074
5.962487,50.885813
5.795228,50.872441
5.886258,50.877832
5.981031,50.882285
5.904143,50.880642
5.760491,50.883965
5.95008,50.88897
5.853351,50.868767
5.771787,50.878175
5.803051,50.871831
5.80791,50.872109
5.827027,50.871069
5.932004,50.887365
5.905155,50.881041
5.88402,50.877512
5.763056,50.882938
5.950763,50.888864
5.833903,50.868037
5.941716,50.888244
5.760256,50.884036
5.981559,50.882513
5.904491,50.880837
5.751946,50.885225
5.920666,50.883768
5.896736,50.878807
5.869169,50.868852
5.886959,50.877985
5.834999,50.867594
5.770105,50.879046
5.752212,50.885672
5.913684,50.883682
5.973543,50.879827
5.852738,50.868862
5.87644,50.87386
5.884341,50.877562
5.854586,50.868068
5.836836,50.867005
5.949403,50.889933
5.947708,50.889882
5.812912,50.871478
5.834199,50.867878
5.765483,50.881688
5.752245,50.885455
5.800701,50.871742
5.769795,50.879277
5.965651,50.884606
5.766422,50.881313
5.754108,50.884995
5.833681,50.868246
5.903326,50.879911
5.814537,50.871375
5.884352,50.877145
5.965567,50.884652
5.775521,50.877811
5.970692,50.881941
5.817193,50.871639
5.822978,50.871115
